name,artist_1,artist_2,uri,year,popularity,explicit,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Not That Easy,Lime Cordiale,,spotify:track:6InKbhfioifh4w1IhOIXmJ,2015,44,False,221333,0.598,0.779,5,-6.218,0,0.0476,0.00168,0.000365,0.209,0.816,87.99
Beach House,Hockey Dad,,spotify:track:7KXgRzNVb3DmWYHfAUxijI,2014,0,False,232240,0.42,0.951,7,-8.018,1,0.0646,0.0786,1.94e-05,0.208,0.448,93.067
My Face,Skegss,,spotify:track:40IdQS8LK2yUQ3alzYyfRb,2016,31,False,166054,0.194,0.868,5,-4.842,1,0.072,0.00187,0.18,0.125,0.34,183.272
I Bet You Look Good On The Dancefloor,Arctic Monkeys,,spotify:track:3DQVgcqaP3iSMbaKsd57l5,2006,70,False,173680,0.535,0.948,6,-4.19,0,0.0356,0.00225,0.0,0.376,0.778,103.183
Uptown Folks,DOPE LEMON,,spotify:track:2SFt8V7OKKyMpsToNXTd8j,2016,7,False,288014,0.475,0.824,11,-4.935,0,0.0395,0.0846,0.155,0.136,0.408,117.239
Smogged Out,Skegss,,spotify:track:6dtAjSncQXzTAm0vJ1bh7q,2018,43,True,174155,0.569,0.848,9,-6.179,1,0.0287,0.00149,0.0,0.267,0.836,127.819
Leave It to Me,Bakers Eddy,,spotify:track:4oaOwFxW8JYlGmlNVcnF5p,2018,0,False,183000,0.192,0.933,2,-4.25,1,0.0821,0.00369,0.0,0.876,0.525,182.674
Be About You,Winston Surfshirt,,spotify:track:29HSkfe5ITejb0MXhroHtG,2017,54,False,248591,0.763,0.419,8,-9.916,0,0.0529,0.383,0.00169,0.0732,0.335,92.044
Leave Me Lonely,Hilltop Hoods,,spotify:track:03Pg5wDlaYAZlTNLeAfl2r,2018,0,False,194560,0.764,0.868,10,-5.827,1,0.0505,0.279,0.0,0.175,0.754,131.031
Sweet Release,Hockey Dad,,spotify:track:6B57GgwgltWu1mHIBn4FZf,2018,0,False,207431,0.26,0.867,1,-6.163,1,0.0452,6.75e-06,0.000665,0.0575,0.662,141.589
Dinosaurs,Ruby Fields,,spotify:track:5l2d1C7MIXAnHTdk3p2V9q,2018,41,False,233359,0.487,0.392,5,-7.613,1,0.03,0.658,3.2e-05,0.0977,0.206,153.979
P Plates,Ruby Fields,,spotify:track:7bQa8KBunVA6Wb5Oj6TL9S,2017,44,False,207434,0.504,0.791,1,-4.626,1,0.0392,0.00139,3.94e-06,0.223,0.524,158.163
Don’t Fuck With Our Dreams,The Smith Street Band,,spotify:track:0LNfvgHCx8RdwREkeO4yXn,2013,32,False,326264,0.339,0.783,4,-4.3,1,0.0619,0.0145,4.68e-06,0.737,0.479,146.841
By Myself,FIDLAR,,spotify:track:4il0aJS1INT1zQKMKqwZ1Q,2019,0,True,214641,0.632,0.899,7,-4.265,1,0.1,0.00416,0.0,0.332,0.771,120.976
Join The Club,Hockey Dad,,spotify:track:1BRdINKi2s6bQVumdiroEy,2018,0,False,197666,0.303,0.967,10,-4.561,0,0.147,0.000124,0.0,0.0769,0.228,159.932
Homely Feeling,Hockey Dad,,spotify:track:0bSIaY7Tw2if26cxIdB7Ks,2018,0,False,140643,0.46,0.758,8,-5.426,0,0.0571,0.000354,0.0,0.0818,0.545,137.805
I Need A Woman,Hockey Dad,,spotify:track:1q8CLQNSzgbHDY1qg9Tb6L,2016,0,False,264027,0.344,0.935,1,-5.204,1,0.0756,0.00538,0.0,0.233,0.296,143.021
My Mind,Skegss,,spotify:track:6aWP3wUlHVrY2etWY6iTNg,2018,35,False,186755,0.319,0.87,0,-7.979,1,0.581,0.0352,0.0,0.107,0.197,169.841
Red Light Green Light,Dune Rats,,spotify:track:7BzNhR3GIMisJ6DzmwdJvK,2013,10,False,114307,0.502,0.923,2,-2.544,1,0.0652,0.00368,0.0,0.166,0.614,121.517
Stop,Skegss,,spotify:track:29thM8WpqcT2ZHwZgB0Z9b,2018,37,False,143181,0.355,0.96,7,-4.802,1,0.0513,3.19e-05,6.9e-06,0.0679,0.741,191.319
A Certain Romance,Arctic Monkeys,,spotify:track:0eDQj41kzBhMKQIkTt6OJR,2006,63,False,331200,0.455,0.881,11,-5.587,1,0.0401,0.000566,6.06e-05,0.11,0.201,137.949
From The Ritz To The Rubble,Arctic Monkeys,,spotify:track:2vQQfWTanvD99OeHLAoyhW,2006,64,False,193427,0.216,0.882,11,-5.176,0,0.0439,0.00147,0.0,0.308,0.656,189.286
The View From The Afternoon,Arctic Monkeys,,spotify:track:5eyTC5GZzpzlN7YRO9AoPf,2006,58,False,222947,0.387,0.922,9,-5.192,0,0.0674,0.00487,0.0,0.187,0.417,146.478
Big Titty Trippin',Drunk Mums,,spotify:track:4BNYWKNcMBC5jnFNKzbaKl,2012,7,False,125759,0.365,0.959,4,-4.52,0,0.141,1.18e-05,4.39e-05,0.052,0.335,143.896
Gold Coast,Violent Soho,,spotify:track:2HRWY4W8sUR2aU0RkRlZv8,2013,0,True,181440,0.491,0.925,7,-5.315,1,0.0738,0.00148,0.0168,0.303,0.514,167.985
Witness The Eucalyptus,Drop Legs,,spotify:track:3F3jAa3OsvY4zI9Samnf4H,2019,0,False,197528,0.689,0.783,1,-6.541,1,0.0876,0.00412,0.0,0.841,0.524,89.06
No Plans,Dune Rats,,spotify:track:4CZHbzrzXSNDagymnv99TB,2019,36,False,201001,0.615,0.895,2,-3.912,1,0.0367,0.00747,0.0,0.273,0.656,109.993
IN-TO-IT,DZ Deathrays,,spotify:track:3d6rw01oobS4hErZHaFA7v,2019,0,True,196413,0.387,0.984,7,-4.862,1,0.166,4.91e-05,0.0,0.361,0.27,170.086
Bird Sounds,Didirri,,spotify:track:1guaGZ3aSSdV60F6eX3ekG,2018,42,False,206066,0.43,0.295,2,-11.454,0,0.0302,0.197,0.0,0.177,0.49,155.757
Here Comes Your Man - triple j Like A Version,Skegss,,spotify:track:7nCvM56Z1dvxv2g5gbpHMs,2019,47,False,219000,0.392,0.875,2,-5.479,1,0.0683,0.000624,0.0,0.126,0.42,135.779
Scorpion Hill,PUP,,spotify:track:6V81AXrBjlatmtziFShiaq,2019,21,False,308124,0.289,0.833,3,-5.031,1,0.113,0.000647,0.000408,0.0927,0.141,143.314
The Things You Do,Dear Seattle,,spotify:track:5pZKFXVwEUE7srEA3fgHKb,2017,24,True,201919,0.493,0.94,7,-6.097,1,0.0578,0.00014,0.00229,0.411,0.165,121.737
Homegrown,Dear Seattle,,spotify:track:7sdTpgf0XR51k54GEUdGjW,2019,24,False,227854,0.376,0.91,2,-4.007,1,0.0615,0.00011,7.22e-05,0.102,0.356,158.05
Bigger Than My Brain,Dear Seattle,,spotify:track:3sgcFoQ8q4b9KFnneiUJnj,2019,21,False,201201,0.46,0.815,2,-4.417,1,0.0342,0.000464,0.000176,0.348,0.428,145.929
Bootleg Rascal,Sticky Fingers,,spotify:track:26a6rTtPAHKQ2RA0xbdB6y,2013,57,False,227320,0.671,0.481,11,-10.111,0,0.0486,0.508,1.14e-05,0.0835,0.487,136.045
Faces,Holy Holy,,spotify:track:1pNF721kx8nTN0A6QfqjgG,2019,14,False,210600,0.503,0.877,0,-5.106,1,0.0433,0.0347,6.22e-05,0.327,0.514,160.004
The Meadows,Dear Seattle,,spotify:track:0jEmEqYtOSRBe8LuzfeBDI,2017,43,True,163198,0.512,0.916,0,-7.049,1,0.0627,0.000228,7.15e-05,0.225,0.321,109.991
Total Meltdown,DZ Deathrays,,spotify:track:3E4uOC1TZuD7TNt8BtkcUi,2018,0,False,184867,0.464,0.893,11,-3.173,0,0.0503,0.00859,0.0205,0.16,0.661,132.036
Year Of The Dog (feat. Matt Caughthran),DZ Deathrays,Matt Caughthran,spotify:track:27l2jmZUxuFkBn4zNKA0Hz,2019,0,True,219013,0.572,0.906,5,-5.689,0,0.0506,0.00167,6.76e-05,0.095,0.45,126.911
Like Soda,Violent Soho,,spotify:track:1F1cUb6tUhyRbSim00bkLW,2016,0,False,242133,0.33,0.863,2,-4.443,1,0.0988,0.0174,0.0,0.0778,0.284,130.776
Sleep Alone,Two Door Cinema Club,,spotify:track:1Y2bmdezcb0NPhksn0Q4lk,2012,0,False,236440,0.521,0.759,0,-5.008,1,0.0419,0.000111,0.00292,0.0931,0.552,148.044
Majority of My Time,Debbies,,spotify:track:6yYjWoiasedjKxkmiHco3b,2019,16,False,170133,0.549,0.944,2,-5.186,1,0.0459,0.000172,0.0,0.252,0.733,132.975
In The Aisle,Violent Soho,,spotify:track:054f2n5LkaKTHavayOkzWl,2013,0,True,221893,0.432,0.991,2,-4.29,1,0.0786,0.000125,0.00765,0.133,0.154,150.005
I Am Nothing,The Smith Street Band,,spotify:track:6MmyvJi7C9PKKnP6rmHeH1,2019,32,False,284853,0.291,0.806,1,-6.728,1,0.0479,0.0323,0.00118,0.0929,0.117,136.361
Chips & Gravy,The Smith Street Band,,spotify:track:7kLsP69hGZAix7PEdxIDc3,2019,29,False,149773,0.267,0.936,5,-5.283,1,0.0731,0.0276,2.68e-05,0.27,0.559,148.599
Bill's Mandolin,Psychedelic Porn Crumpets,,spotify:track:1josQVUtgw4AiqyRMf1d6m,2019,30,False,211040,0.357,0.841,1,-4.867,1,0.0482,4.3e-05,0.186,0.217,0.476,140.977
Elbow,King Gizzard & The Lizard Wizard,,spotify:track:1i0rgNF7JrTll6wTe4hAa1,2012,0,False,159880,0.243,0.878,9,-5.673,1,0.0566,1.81e-05,0.419,0.141,0.259,176.999
Muckraker,King Gizzard & The Lizard Wizard,,spotify:track:5re35jG4R6tqvywiKlXreT,2012,0,False,180400,0.197,0.896,4,-4.866,1,0.0601,9.94e-06,0.879,0.143,0.458,127.048
Footy Footy,King Gizzard & The Lizard Wizard,,spotify:track:4GT1CBz4juc5x2volV21lk,2012,0,False,119360,0.131,0.951,2,-4.865,1,0.229,0.000391,0.0282,0.336,0.686,187.614
Rattlesnake,King Gizzard & The Lizard Wizard,,spotify:track:6epT1voxZBeoZvTHVw69uR,2017,15,False,468093,0.581,0.962,11,-5.924,1,0.0388,0.0313,0.842,0.383,0.812,170.619
I'm In Your Mind,King Gizzard & The Lizard Wizard,,spotify:track:7Jt8XwrIn68jXTwX22VDvX,2014,20,False,213590,0.274,0.776,6,-5.63,0,0.06,0.00595,0.809,0.597,0.408,93.378
Cellophane,King Gizzard & The Lizard Wizard,,spotify:track:5wP8Kfjw289xNopU7ZJXYF,2014,17,False,190786,0.43,0.887,7,-6.175,1,0.122,0.00213,0.914,0.12,0.356,93.086
Satan Speeds Up,King Gizzard & The Lizard Wizard,,spotify:track:1cz4FE0phys1yD8AGGCFXM,2014,12,False,219083,0.247,0.692,7,-6.296,1,0.0569,0.959,0.772,0.247,0.364,76.554
Planet B,King Gizzard & The Lizard Wizard,,spotify:track:6Tj7MvxRnVGw5pPMaitd8E,2019,11,False,236440,0.341,0.919,1,-5.29,1,0.0575,0.00174,0.303,0.122,0.243,92.311
Venusian 2,King Gizzard & The Lizard Wizard,,spotify:track:0bm0aAbdsMupi5CKHLSYYd,2019,6,False,164387,0.339,0.958,2,-7.093,1,0.119,9.35e-05,0.0521,0.164,0.121,134.134
Self-Immolate,King Gizzard & The Lizard Wizard,,spotify:track:5cDHmvr3bDEtcFCCuXiXuT,2019,10,False,268520,0.311,0.9,2,-6.48,1,0.224,0.000181,0.0116,0.0871,0.158,158.792
Altered Beast I,King Gizzard & The Lizard Wizard,,spotify:track:7JcbrwXmViV0rbZiKvnJOw,2017,5,False,143853,0.399,0.917,2,-3.656,1,0.0962,0.00317,0.0295,0.428,0.308,103.307
Robot Stop,King Gizzard & The Lizard Wizard,,spotify:track:0IM629Ctljnd82kpAanfTX,2016,11,False,322171,0.469,0.988,9,-5.301,1,0.104,0.00568,0.199,0.857,0.318,97.907
Big Fig Wasp,King Gizzard & The Lizard Wizard,,spotify:track:6PfVnhF8alaFjSAUeu5KAK,2016,7,False,294840,0.415,0.891,11,-5.442,0,0.0423,0.00102,0.729,0.875,0.532,96.178
Evil Death Roll,King Gizzard & The Lizard Wizard,,spotify:track:0uv7KgG4v8HHIegEQTHXZi,2016,6,False,434172,0.273,0.974,2,-5.028,1,0.125,0.00683,0.843,0.348,0.273,99.965
Trapdoor,King Gizzard & The Lizard Wizard,,spotify:track:0ZLRmjETRgfCOWSCXvDn19,2015,5,False,158827,0.53,0.83,7,-5.206,0,0.0344,0.73,0.774,0.602,0.555,104.079
N.G.R.I (Bloodstain),King Gizzard & The Lizard Wizard,,spotify:track:6loM6NvgKmxyCiMaQBSJkw,2015,3,False,145627,0.212,0.903,5,-5.311,1,0.0412,0.127,0.898,0.553,0.767,173.188
Walking Under Stars,Hilltop Hoods,,spotify:track:40hvd4WEYCt7b159VJEg12,2014,47,True,224973,0.723,0.852,1,-6.866,0,0.237,0.0135,0.0,0.14,0.866,94.021
DVP,PUP,,spotify:track:1llK3WvpGjCkfEFlL5acTW,2016,50,False,148893,0.361,0.997,6,-1.225,1,0.0995,0.00442,3.48e-06,0.328,0.227,147.961
Prisoner of Society,The Living End,,spotify:track:2HY0xuuAqkGAlocHJ2Plu3,1999,44,False,229067,0.275,0.993,9,-5.474,0,0.138,0.000186,0.0,0.302,0.19,148.725
Daytime TV,Dear Seattle,,spotify:track:5q0VCN2OvHZBsn8T9gh8nO,2019,40,False,183127,0.364,0.873,9,-3.709,1,0.0532,6.44e-05,7.44e-05,0.326,0.532,176.852
Hymn For A Droid,Psychedelic Porn Crumpets,,spotify:track:1dnkljuEh79HyaKJu9N8cp,2019,32,False,207453,0.393,0.91,5,-4.613,0,0.0624,2.94e-05,0.44,0.318,0.251,140.062
Social Candy,Psychedelic Porn Crumpets,,spotify:track:5oN9taJJ2g7ydjiKtaTnRA,2019,24,False,260333,0.355,0.914,0,-3.389,1,0.0521,0.000202,0.322,0.172,0.399,95.024
Cornflake,Psychedelic Porn Crumpets,,spotify:track:2SPI1dXVaZvR4qlwbzxdcC,2016,51,False,217440,0.3,0.816,10,-6.2,0,0.034,0.0012,0.525,0.219,0.341,170.051
Cubensis Lenses,Psychedelic Porn Crumpets,,spotify:track:6pmnLlu0OhMNFXEEgkiYEX,2016,47,False,343293,0.407,0.946,0,-5.753,1,0.05,5.79e-05,0.187,0.422,0.71,155.092
..and the Addled Abstraction of Being,Psychedelic Porn Crumpets,,spotify:track:3038NH8wdXx0owuMdVTTrI,2016,38,False,386840,0.259,0.769,4,-5.692,1,0.0637,0.0112,0.0215,0.576,0.468,149.984
Surf's Up,Psychedelic Porn Crumpets,,spotify:track:0NBcMaT9LFP0CQ87NqTiVC,2016,42,False,193027,0.495,0.883,0,-4.604,0,0.0359,0.00014,0.000445,0.287,0.755,102.473
&burn (with Vince Staples),Billie Eilish,Vince Staples,spotify:track:7uX3gufAoBVqKVoD3dBLLD,2017,64,False,179016,0.776,0.379,9,-9.351,0,0.331,0.213,0.00175,0.0969,0.346,82.531
And Now We Stopped,ITCHY,,spotify:track:4xr1SoDo9nDvDIoHZgBFs7,2015,22,False,220693,0.562,0.665,1,-4.054,1,0.0331,0.00977,0.0,0.0631,0.446,75.028
Stranger,Skegss,,spotify:track:3yKfMGDeQgWCc7EQoZFx3M,2016,34,False,176879,0.629,0.491,2,-10.579,1,0.0363,0.243,1.46e-05,0.129,0.394,122.576
The King is Dead,The Herd,,spotify:track:0CX3U3R4YgdoEA75UKOjX1,2008,26,True,251507,0.754,0.639,9,-6.59,1,0.0322,0.158,0.0,0.103,0.684,100.033
Cut You Deep,Dear Seattle,,spotify:track:6hG0mZq9jVt7nt5xnxYfq4,2017,0,True,182993,0.5,0.889,2,-4.52,1,0.0765,0.000432,0.393,0.0746,0.39,124.011
Milo Tin,Tiny Little Houses,,spotify:track:2wPmhjUAUmmrBEysEkhda9,2016,0,False,193050,0.547,0.651,1,-5.203,1,0.0328,0.000246,3.82e-06,0.144,0.512,120.128
Jimmy Recard,Drapht,,spotify:track:7zBNnkfKNHxW2y8YvLuIqY,2008,47,True,214227,0.514,0.828,4,-4.783,1,0.318,0.131,0.0,0.688,0.655,96.916
The Nosebleed Section,Hilltop Hoods,,spotify:track:7aZiDdufBX2Ek8OUuxK0IQ,2003,60,True,219640,0.846,0.828,1,-5.447,1,0.165,0.51,1.28e-06,0.0906,0.908,97.453
Rattling The Keys To The Kingdom,Hilltop Hoods,,spotify:track:5bWS7r07BUziAH4z1F1ENg,2012,38,False,213147,0.601,0.723,5,-5.98,1,0.148,0.0854,0.0,0.859,0.697,82.514
The Underground,Hilltop Hoods,Classified,spotify:track:1HYDWLbIUq1iqONPK89i54,2012,34,True,248133,0.674,0.81,2,-7.271,1,0.325,0.439,0.0,0.0571,0.566,90.026
Super Official,Hilltop Hoods,,spotify:track:5fc9tPC0h83FxtvMy9ldHA,2009,39,False,249627,0.849,0.699,7,-5.097,1,0.205,0.133,0.0,0.128,0.602,89.987
Chase That Feeling,Hilltop Hoods,,spotify:track:0HDVr7DVXJIJXVzHxTiSS5,2009,53,False,209267,0.609,0.874,9,-4.784,0,0.0638,0.623,0.0,0.132,0.523,97.922
Still Standing,Hilltop Hoods,,spotify:track:6Qkh02qnr4yrNj2GSpCdpH,2009,48,True,210693,0.79,0.752,11,-4.907,0,0.14,0.343,5.35e-06,0.242,0.831,97.02
Last Confession,Hilltop Hoods,,spotify:track:675WlZEd2QeFQmGFdSO3Gz,2009,32,True,229933,0.446,0.79,5,-5.409,0,0.172,0.222,0.0,0.126,0.711,84.655
Hillatoppa,Hilltop Hoods,,spotify:track:35pYopBurUc5kgPrM2kHZN,2009,38,True,206053,0.626,0.808,5,-4.978,0,0.224,0.401,0.00692,0.192,0.457,180.136
The Art Of The Handshake,Hilltop Hoods,,spotify:track:1vUN3zGnnQOJGI0TN0sHlJ,2014,41,True,219493,0.856,0.677,2,-8.998,1,0.327,0.275,1.04e-06,0.133,0.461,95.011
I'm A Ghost,Hilltop Hoods,,spotify:track:3hjSJFD7CgqzIfjt0bRFtn,2014,44,True,263907,0.619,0.584,3,-8.716,1,0.0325,0.353,1.46e-06,0.184,0.615,116.349
Monster's Ball Restrung,Hilltop Hoods,,spotify:track:1Se3yQH3yu9HZIOfH9W67X,2007,23,True,238400,0.667,0.855,1,-5.478,1,0.0812,0.392,1.77e-05,0.416,0.847,93.142
Roll On Up Restrung,Hilltop Hoods,,spotify:track:5nAh9hhfJ6gDgmM7OvReAh,2007,35,True,226747,0.766,0.838,10,-4.916,1,0.282,0.172,0.0,0.0784,0.816,86.28
Recapturing The Vibe,Hilltop Hoods,,spotify:track:0EILCBdkTmIkL8iWFO2L2d,2006,41,True,206280,0.816,0.876,1,-5.137,0,0.186,0.501,1.09e-05,0.146,0.653,106.783
The Hard Road,Hilltop Hoods,,spotify:track:58dBZbrdTDicJK8r3JYx1h,2006,49,True,246067,0.767,0.877,1,-6.037,1,0.111,0.362,0.0,0.292,0.961,96.01
An Audience With The Devil,Hilltop Hoods,,spotify:track:4bCGv3eWTCP8GtSdj5G7Iy,2006,29,True,246920,0.76,0.618,4,-7.55,1,0.235,0.276,0.0,0.127,0.554,95.009
The Calling,Hilltop Hoods,,spotify:track:0TcTVE3Zv3mE4wmKleRnsB,2003,38,True,186347,0.807,0.786,1,-5.474,1,0.0961,0.411,0.0,0.18,0.622,94.025
Working The Mic,Hilltop Hoods,,spotify:track:4XsuxQXXEbYB7qfDZAwHPP,2003,25,True,202387,0.81,0.614,6,-5.267,0,0.27,0.0629,0.0,0.144,0.639,89.997
The Sentinel,Hilltop Hoods,,spotify:track:74vlb0a3rujqHZtqyvOdaZ,2003,38,True,312000,0.749,0.92,0,-3.911,1,0.171,0.192,2.13e-06,0.145,0.773,86.741
Home Is Where the Heart Is,Bliss n Eso,,spotify:track:48wh2YX9lQCryJNLki2rQd,2013,42,True,210493,0.755,0.877,9,-6.595,0,0.0475,0.0193,0.000104,0.0479,0.906,102.667
Act Your Age,Bliss n Eso,,spotify:track:3nu9ZALG23u94QigiPIwVq,2013,53,True,159427,0.719,0.865,2,-5.252,1,0.143,0.0101,1.47e-06,0.0279,0.961,146.061
"Reservoir Dogs (feat. 360, Pez, Seth Sentry & Drapht)",Bliss n Eso,360,spotify:track:4cQJrb1CkFkaNcDrSoJfMv,2013,45,True,253133,0.822,0.905,2,-6.782,1,0.223,0.11,0.0,0.187,0.768,124.727
The Sea Is Rising,Bliss n Eso,,spotify:track:7bt0XFnfxmJlY4o7xkGzHX,2008,50,True,335867,0.672,0.846,5,-6.364,0,0.392,0.13,0.0,0.822,0.623,86.017
Sing It (The Life Of Riley),Drapht,,spotify:track:7hqKnQZR5AR5Zhvd6XrQs2,2011,44,True,246787,0.662,0.921,11,-3.952,0,0.0587,0.127,0.0,0.769,0.555,99.978
Don Quixote (feat. Hilltop Hoods),Drapht,Hilltop Hoods,spotify:track:4LM3fd05ZpYsk2V0851U8w,2016,40,True,232139,0.87,0.871,4,-5.575,0,0.111,0.23,0.0,0.504,0.814,106.975
Clockwork,Phrase,,spotify:track:6jwP3FTza0AmQrppgMp6wY,2009,34,False,246893,0.684,0.883,6,-5.381,0,0.12,0.606,0.0,0.0859,0.726,95.344
Brighter Than Gold,The Cat Empire,,spotify:track:0sEm1ld0V8YTCPcjPVfIsc,2013,46,False,200293,0.711,0.718,6,-5.739,1,0.038,0.00824,0.00208,0.0732,0.688,117.071
Two Shoes,The Cat Empire,,spotify:track:57LP4yVIIBkRLWbq0ETF4K,2005,51,False,313053,0.672,0.603,2,-7.777,0,0.0333,0.249,0.00277,0.127,0.655,113.194
Take On The World,Wavves,,spotify:track:1ZTGN5WWCvBKc9y03HahAe,2010,0,False,163213,0.363,0.972,7,-3.608,1,0.115,0.000178,5.78e-05,0.857,0.182,144.993
Green Eyes,Wavves,,spotify:track:5DdWEgxJgKfzy3yQGnn4u4,2010,3,False,231813,0.406,0.788,6,-5.358,1,0.0513,0.00138,0.0,0.131,0.299,143.176
RUN,San Cisco,,spotify:track:0NEgLKReA7npnfiJeUHP8q,2015,37,False,194549,0.711,0.811,11,-4.72,1,0.0377,0.0357,0.00868,0.246,0.961,140.01
Miserlou,Dick Dale and his Del-Tones,,spotify:track:11KrkGG4k0URkEe5NNKx55,1962,0,False,137427,0.295,0.917,4,-8.008,1,0.052,0.00928,0.728,0.28,0.622,173.316
The Godfather,Satan's Pilgrims,,spotify:track:4IbDm3FsKHrdbuAAWXZztu,2004,37,False,154720,0.183,0.876,2,-5.495,0,0.051,0.0104,0.359,0.267,0.771,187.775
Boss BSA,Satan's Pilgrims,,spotify:track:0DtK8msh3k4tZEocwTpkcK,2004,10,False,238587,0.29,0.853,0,-6.111,1,0.031,0.117,0.88,0.386,0.717,166.643
Hitchin' a Ride,Green Day,,spotify:track:6WlmA3HPHuNIR2mxI8LkZF,1997,58,False,171467,0.424,0.919,9,-4.629,1,0.1,0.00306,0.00674,0.123,0.684,163.732
The Grouch,Green Day,,spotify:track:3N5wUrnulGRc9LLSz0rQFb,1997,46,True,132080,0.41,0.994,9,-3.485,1,0.0815,0.00168,0.000157,0.308,0.597,169.755
Jinx,Green Day,,spotify:track:6DibYvbqhIHsLvZMZ8pV6c,1997,40,True,132427,0.448,0.969,7,-3.714,1,0.0372,2.56e-05,0.0015,0.2,0.963,95.79
Haushinka,Green Day,,spotify:track:6BtaJWMs4kui6uaYKT7Gno,1997,40,False,205440,0.437,0.99,2,-3.704,1,0.0533,5.93e-06,0.0142,0.183,0.34,92.87
Prosthetic Head,Green Day,,spotify:track:76XpBAo45nP84Mq3hx3wVX,1997,41,False,218053,0.408,0.915,4,-5.124,1,0.0451,0.00125,3.83e-05,0.0351,0.854,137.444
Jesus of Suburbia,Green Day,,spotify:track:10lT3pp9QERGOWiIzLx4We,2004,56,True,548253,0.3,0.929,1,-3.214,1,0.0636,0.000259,2.26e-06,0.329,0.59,147.116
Knock Knock,ITCHY,,spotify:track:4Ok1wwudXcpksdsfqnMDoA,2017,0,False,165093,0.636,0.854,1,-4.061,0,0.139,0.00401,6.06e-05,0.0252,0.646,97.515
We're Coming Back,ITCHY,,spotify:track:6Uo6kokyxBcRqwaZZXgkY1,2017,0,False,142507,0.35,0.996,8,-2.493,0,0.0693,0.000636,9.89e-05,0.0407,0.543,196.076
My Voices,ITCHY,,spotify:track:6drkUIkQjL490JYVxk53RH,2011,9,False,228457,0.384,0.83,7,-3.87,1,0.0693,0.00039,0.0,0.886,0.318,111.061
The Enemy,ITCHY,,spotify:track:2G0spJL8lUV6iQUkf0JDqX,2011,13,False,192120,0.676,0.66,11,-4.229,1,0.0278,0.000888,0.0,0.133,0.771,110.045
Where Is the Happiness,ITCHY,,spotify:track:4RXSyjvXCR8bbNHvPhnbex,2011,12,False,189960,0.572,0.757,11,-4.436,1,0.0315,0.00042,0.0,0.0808,0.461,106.866
Heads on Fire,ITCHY,,spotify:track:4x4e5MhA2aXNkKDmaVjQ6J,2011,8,False,192053,0.59,0.888,8,-3.192,0,0.0584,0.000111,0.0,0.275,0.843,152.089
Down Down Down,ITCHY,,spotify:track:2eWqxCtC6Knf0QE9P6eojt,2011,32,False,209880,0.492,0.857,8,-3.767,0,0.0409,0.000254,0.0,0.217,0.376,134.909
Dancing in the Sun,ITCHY,,spotify:track:4hNXkItzOhW6Nl8dXQgtLR,2015,40,False,153400,0.626,0.912,6,-4.044,1,0.0699,0.00351,0.0,0.145,0.389,102.044
Out There,ITCHY,,spotify:track:5e23zHx6R3iRWSHHOjjLFx,2015,34,False,206627,0.56,0.914,1,-3.846,1,0.079,1.13e-05,7.9e-05,0.0285,0.694,152.046
Kings & Queens,ITCHY,,spotify:track:7hwCNp4ZfjONZHCGDs4L72,2015,32,False,197653,0.386,0.767,8,-3.962,1,0.0352,0.000304,0.0038,0.094,0.193,104.492
Tonight,ITCHY,,spotify:track:0Wk6k1yFdzSg30eTB81Aq2,2013,16,False,213120,0.485,0.911,5,-3.212,0,0.0476,2.12e-05,1.59e-05,0.126,0.774,160.021
Get up Get Down,ITCHY,,spotify:track:0hOAVUBM7sS1oVXLHU4xnl,2013,14,False,222533,0.561,0.928,10,-3.852,1,0.047,0.00127,0.0,0.0654,0.526,105.048
By the Way,ITCHY,,spotify:track:4el4S1jNkP1Qhjbl894gRp,2013,8,False,176307,0.502,0.814,11,-4.505,1,0.0378,0.00186,0.0,0.338,0.701,158.128
She's Gonna Get It,ITCHY,,spotify:track:5KouWvYuaRR7KMpL1atkQL,2015,17,False,143613,0.453,0.978,1,-2.468,1,0.159,0.00022,0.0,0.319,0.6,191.94
I Gotta Get Away,ITCHY,,spotify:track:4UjHJo3KB0JIrLEj1M8zeN,2015,24,False,156107,0.427,0.988,5,-2.125,0,0.0748,0.000163,0.0,0.361,0.672,180.011
Never Say Die,ITCHY,,spotify:track:7o7Ds1Lt8q3st8vqNiRWDD,2015,14,False,144147,0.468,0.964,6,-2.393,0,0.0647,1.63e-05,1.56e-05,0.12,0.549,163.973
Kill Tomorrow,ITCHY,,spotify:track:3L5UEBsgWMJq8he6v7Ry9j,2018,0,False,206720,0.391,0.923,9,-3.847,1,0.0654,0.00158,1.23e-06,0.0941,0.611,161.072
Plastic,ITCHY,,spotify:track:2X6XpyUvlI2dNaQz6OBafk,2015,13,False,131240,0.378,0.965,0,-2.412,0,0.0726,2.77e-05,2.42e-06,0.233,0.332,197.965
The Weight of the Water,ITCHY,Christoph von Freydorf,spotify:track:3oLmgx1SGaNj6IrF4LuG8R,2015,14,False,146560,0.52,0.989,6,-2.107,1,0.0754,4.27e-05,0.0,0.203,0.35,120.097
Grip It Tighter,ITCHY,,spotify:track:0NHAMv8MJlg36DDs2Qcxfb,2015,21,False,193360,0.498,0.985,5,-3.162,0,0.139,0.000253,5.94e-06,0.21,0.332,156.009
